achitecture,best_epoch,best_val,best_train,training_loss,validation_loss
"(128, 128, 256, 256)",16,2.387518442406946,1.9539485432046537,"[858.3833824609055, 8.105131022352408, 5.746126836748525, 4.879770960552836, 4.134238859356738, 3.6135472125703294, 3.2250250402977847, 2.9574331070918407, 2.671712982776629, 2.5691651665988093, 2.4468708670315618, 2.2973055132962465, 2.2072223068232963, 2.0640216614199174, 1.9989733017887814, 1.9539485432046537, 1.8356012025926436, 1.7614361602427338, 1.7348560318605077, 1.6618717769171463]","[11.972695379841085, 10.314129887794962, 11.209240728495072, 6.240844351904733, 6.5901694638388495, 13.765592312326236, 4.518590007509504, 11.143160820007324, 7.158096746522553, 12.655551102696633, 6.379516981085953, 16.24301514333608, 7.389890841075352, 7.368775319079964, 6.944936114914563, 2.387518442406946, 9.751771780909325, 4.33866150038583, 7.421122687203543, 20.29942109633465]"
"(128, 256, 32, 256)",13,2.9809749345390166,2.7710582032816675,"[862.8698027082406, 8.96548517572188, 7.164202879448935, 5.973517770517673, 5.189667899182767, 4.6687801489108525, 4.222455234115306, 3.8594288424555896, 3.607574942168929, 3.300883957957245, 3.08543586907262, 2.9317311196332634, 2.7710582032816675, 2.6742272362096045, 2.5038551345755757, 2.452834388366196, 2.3347037671233473, 2.2519675632928147, 2.1468370949448987, 2.0813293828627897]","[16.82389953185101, 6.672515003048644, 9.252453677508296, 7.748913589788943, 5.502009737248323, 4.795812285676295, 6.14549369714698, 5.0846156830690346, 6.025897181763941, 4.372149289870749, 7.1866618759778085, 13.926658348161347, 2.9809749345390166, 6.626823736696827, 5.049993417700943, 5.148333306215247, 5.2864508628845215, 8.783066949065852, 5.433257827953416, 7.035793202263968]"
"(128, 256, 64, 256)",18,3.2482986231239472,1.9691019490852832,"[861.432785014108, 7.991155622762218, 5.901047813471945, 4.972409747973237, 4.301120429586903, 3.8632457039326393, 3.601196422511807, 3.184354191347194, 3.0012663176984646, 2.877851084908799, 2.6624760192408905, 2.529905419029609, 2.4009458930554786, 2.246781754547961, 2.1821262637096055, 2.0913539054857586, 2.008049424869073, 1.9691019490852832, 1.8556554542602262, 1.8196991998045382]","[10.044585354474126, 17.940162794930593, 7.906693443960073, 6.782680574728518, 6.667838471276419, 8.927836452211652, 6.648656791570235, 12.862180641719274, 3.9944999801869296, 17.378698611746028, 14.885385523037035, 16.988550478098343, 6.599498641734221, 4.098787322336314, 9.469704881006358, 4.8667590910074665, 3.6187631791951707, 3.2482986231239472, 5.166562523160662, 5.921661420744293]"
"(128, 256, 128, 256)",16,2.852656447157568,2.0036628273431214,"[858.3670010615534, 7.793829168747174, 5.7664355398987475, 4.676181212220175, 4.14425989548094, 3.624896160164791, 3.340890193826374, 2.9805195430575515, 2.857511655598099, 2.679107793768925, 2.5447928820046957, 2.3834719370385216, 2.2631985307146665, 2.2515986007770716, 2.1167115720330107, 2.0036628273431214, 1.964665300338884, 1.9348393700364235, 1.8817809279054505, 1.775315500499174]","[10.210322302214953, 8.306419309304685, 10.775310603939758, 8.906766341657054, 6.755987634464186, 4.606390291330766, 12.240963994240275, 4.604449865769367, 14.409707137516566, 9.885079150297203, 3.818061955121099, 15.177175346685916, 15.073221693233569, 5.780696562358311, 6.781780194263069, 2.852656447157568, 4.081754098133165, 3.7940729467236265, 7.993812385870486, 4.769552907165216]"
"(128, 256, 256, 32)",9,3.4633277046437168,2.778908652114651,"[2146.4452435490216, 235.10385880454, 9.664492879982559, 5.036950462914164, 4.272703094829607, 3.75054236185293, 3.290913831387499, 3.052648702579147, 2.778908652114651, 2.6943595014741395, 2.5118474420562675, 2.336646485247303, 2.3297434455298727, 2.180630152407224, 2.086315010323595, 1.9970551333194164, 2.0085251750392716, 1.932757243768347, 1.8277419356627134, 1.7752478617721315]","[791.6726229920679, 27.892830751380142, 6.704587162757407, 6.370361128631903, 9.015264097525149, 5.9515343588225695, 13.62231072601007, 5.807646829254773, 3.4633277046437168, 13.551232123861508, 15.234599969824966, 3.7891099915212516, 4.307801105538193, 5.260636538875346, 13.14914691691496, 8.577285581705521, 5.933215457565931, 5.119267852938905, 14.063219060703199, 5.419439646662498]"
"(128, 256, 256, 64)",18,2.073841751838217,1.9157630468255695,"[1644.966362910873, 34.469826411875445, 6.013051088895136, 4.796860822367315, 4.16898383866398, 3.718152261566926, 3.3219650041256883, 3.068777294967226, 2.8756566483006134, 2.756841690467079, 2.535879200229059, 2.413353216932902, 2.3416648062965297, 2.215828711804812, 2.158687844889427, 2.06838395408396, 1.9822200098677842, 1.9157630468255695, 1.8143051207675869, 1.837712672247686]","[180.73865041927417, 9.890878492472122, 4.952655743579475, 8.779108529188195, 4.947298137509093, 25.981241557062887, 7.913832270369237, 5.175735463901442, 4.993709642059949, 7.184861908153612, 10.953370259732615, 4.611950358565973, 2.9903751757680155, 4.314245705701867, 15.41087463923863, 5.101092596443332, 8.272079331534249, 2.073841751838217, 2.663175071988787, 4.913861089823198]"
"(128, 256, 256, 128)",17,3.9361787158615735,1.9128073929926641,"[1190.989142924581, 8.758939725682733, 5.775379127202994, 4.696193996956731, 3.9605577960356104, 3.5765046414254877, 3.2074283297693906, 3.058717576038851, 2.8328077180122486, 2.5862901750549385, 2.5034652860227027, 2.366585914999145, 2.249072303408513, 2.220718724057672, 2.0614320317768535, 2.0464377149651347, 1.9128073929926641, 1.8679942900274664, 1.8082248070134237, 1.7727901317153774]","[23.193315661683375, 6.275512160087119, 9.009305428485481, 4.774413571065786, 10.806722514483393, 5.564598608990105, 6.310173156310101, 6.742436126786835, 6.010777458852651, 4.295451220200986, 3.9949609430468813, 6.454692329679217, 13.746805979281056, 7.311467180446702, 7.562056619293836, 21.897755914804886, 3.9361787158615735, 16.05182800487596, 9.868602742954176, 7.42450180345652]"
"(256, 128, 128, 256)",17,3.437492368172626,1.8993521280527386,"[858.5026450927483, 7.818951313270508, 5.807873490184918, 4.828788128593541, 4.154143784504566, 3.709190275075086, 3.3516161157002626, 3.082445650784229, 2.895451486449735, 2.6873095696018554, 2.545103820924466, 2.435539173591666, 2.320814195482126, 2.1637065128526047, 2.091037371052817, 1.9804421151999863, 1.8993521280527386, 1.8306001199661532, 1.8231648008706762, 1.7517052887514046]","[9.725981459325673, 7.814377429533978, 5.73758358371501, 8.760819075058917, 6.403514978836994, 8.041181788152578, 7.155570307556464, 3.8538044496458403, 6.203088935540647, 4.192275387900216, 27.722339785828883, 3.472239238875253, 4.783582025644731, 4.6445998950880405, 12.461328594052063, 6.826242733974846, 3.437492368172626, 11.296179683841004, 6.235175327378876, 6.774572260525762]"
"(256, 128, 256, 128)",11,3.2708780984489287,2.6756061041585686,"[1189.5279611407423, 9.01017918114776, 5.850352337200351, 4.839007141647079, 4.1073760327218745, 3.677272695187687, 3.277973758482689, 3.0732812237278457, 2.872367173738447, 2.6649391284981685, 2.6756061041585686, 2.375518387901905, 2.250631436959875, 2.170899433894369, 2.060814804320178, 1.962535110214329, 1.902450359450808, 1.8496198641969075, 1.8295456257832063, 1.7401603186361077]","[18.622447578274475, 8.348879794685208, 10.514845702112938, 6.657908473696027, 5.504534390507912, 4.730156913095591, 5.6854225470095265, 8.260902244217542, 12.524202327339017, 3.871790319072957, 3.2708780984489287, 4.075596013847663, 8.784097598523509, 8.492805008985558, 4.541439523502272, 17.378864570539825, 6.011006121732751, 5.915070738111224, 6.014637441051249, 15.55486097141188]"
"(256, 256, 128, 128)",18,3.0690969228744507,1.9286968508678084,"[1192.7736311598985, 8.900953249991009, 5.790646648244239, 4.823874255767318, 4.095381691729792, 3.723641465819601, 3.3516894743032966, 3.0976020147911654, 2.9346757805794987, 2.717212018163809, 2.550587016432223, 2.527428561103222, 2.3422707446741704, 2.247231532960486, 2.15479542750683, 2.1140342265943888, 2.0217863115163115, 1.9286968508678084, 1.9076865739247362, 1.8694655546691774]","[23.635751043047225, 10.498878109211825, 5.6836154266279575, 8.740114674276235, 11.186188697814941, 3.7912131377628873, 4.607350558650737, 12.275178656286123, 8.145755354239016, 18.526504672303492, 4.446551877625135, 5.652890979027261, 11.506826663503842, 10.295623146757787, 3.2229065846423715, 9.295981480150807, 7.56317611616485, 3.0690969228744507, 5.773796645962462, 11.295257889494604]"
"(512, 32, 32, 128)",17,2.7147108413735213,3.1695042726529743,"[1196.7383690596441, 11.252870633469236, 7.899101186802227, 6.668889718929113, 5.9384571510505895, 5.379316174536435, 4.9307727415000215, 4.62441853180409, 4.362093935240658, 4.0849705944017884, 3.9204778093526795, 3.7006247710856153, 3.553140319654966, 3.452617133707995, 3.318206260906823, 3.1711096505934333, 3.1695042726529743, 2.9232555248089076, 2.882681818002998, 2.7894738936993857]","[31.466814352541554, 8.645182259228765, 8.118263989078756, 7.0562878579509505, 5.532911427166997, 14.922418954421063, 7.169593669930283, 7.367516468982307, 4.123883164658839, 5.415967697999915, 4.547462536364185, 10.044115134647914, 8.206551950805041, 7.1123217757867305, 3.988203518244685, 10.020215744874916, 2.7147108413735213, 9.270254777402293, 4.704007654773946, 9.445914716136699]"
"(512, 32, 64, 64)",17,3.3598019687496885,3.1114608636623897,"[1643.9087547328286, 37.26222803107165, 7.977078537620917, 6.703965217451458, 5.914444115924076, 5.546769633634912, 5.1717570150807175, 4.722502057462829, 4.393228443002538, 4.250047771054595, 3.9439827031514207, 3.7332992041070305, 3.5915829392152165, 3.415149247415779, 3.2867097087009505, 3.1557120472633526, 3.1114608636623897, 2.9512759942107913, 2.9401627075143235, 2.7913150171642283]","[186.04572451844507, 11.121800617295868, 8.659851312637329, 5.796460755017339, 6.850422693758595, 6.8088269768929, 10.323308360819913, 8.014411293730443, 4.625129884603072, 5.95303015806237, 6.621810246487053, 4.435840772122753, 7.489220862485925, 3.7782586131777083, 8.235737080476722, 4.8191114639749335, 3.3598019687496885, 6.298951543107325, 55.52862062259596, 14.87090812410627]"
"(512, 32, 64, 128)",11,4.0319157790164555,3.3020709483154262,"[1197.371431821578, 11.4353265952196, 7.64177933650619, 6.3399436042577335, 5.52438984253572, 4.908778480837912, 4.497339789235416, 4.025624239404047, 3.7900925669925067, 3.5994920133866275, 3.3020709483154262, 3.182360093612584, 3.0551881550115123, 2.903533713131363, 2.818401795062867, 2.742618937812432, 2.5791782775429737, 2.522618300678787, 2.4743771483873753, 2.342781484059235]","[23.716160521215322, 12.507636138371058, 8.86696939079129, 13.765861258214834, 4.881941357437445, 5.765258647957626, 10.485607263993243, 5.031161089332736, 4.041691210805153, 11.086454595838275, 4.0319157790164555, 7.093226272232679, 6.065918187705838, 15.086367217861877, 6.733616682947899, 9.530535697937012, 7.561562470027378, 4.391150722698289, 15.517144524321264, 5.307592888267672]"
"(512, 32, 128, 32)",15,4.204488608301903,2.99262868449414,"[2152.832477174657, 227.82090817647853, 10.87201926380023, 6.786082368119449, 5.775020258147291, 5.129773709011837, 4.701841790792749, 4.3056830684479594, 3.998371885633848, 3.77415788783962, 3.5230179454143813, 3.344322687665486, 3.284978960696883, 3.1179990984067167, 2.99262868449414, 2.892201025467006, 2.698795185967924, 2.6831767030136575, 2.559203588921869, 2.5370562487494825]","[788.8487642249282, 27.795610038601623, 8.24190980074357, 8.59376622219475, 5.1066495107144725, 5.421815984103144, 7.594106027058193, 7.6348981857299805, 6.471562283379691, 6.993571393343867, 6.522812395679708, 12.591758358235262, 4.672221144851373, 10.09352479662214, 4.204488608301903, 10.396609121439408, 10.628841692087601, 12.610187783533213, 8.101303353601573, 21.142516350259587]"
"(512, 32, 128, 64)",20,3.2973268080730826,2.550953311589255,"[1647.6193082980872, 36.65502523535076, 7.7042936763394545, 6.377782884040112, 5.497974638510347, 5.039584699073071, 4.574389483199049, 4.201725736819843, 4.040433361804255, 3.764866171436505, 3.588512406549899, 3.3779375167972536, 3.343349064576341, 3.156689656336831, 2.957917580968013, 2.8073797457861005, 2.777072921954731, 2.6603193954396165, 2.5711320814961596, 2.550953311589255]","[175.73246251320353, 8.778406415666852, 6.922535545971929, 17.823512271958954, 6.684187723665821, 10.754141817287524, 5.845588538111473, 6.494804966206453, 14.618625407316246, 14.21154820189184, 8.83671921613265, 4.951471820169566, 24.71031042994285, 6.507787227630615, 4.6959123757420755, 4.499166532438629, 6.039338019429421, 7.107556226302166, 19.83827594834931, 3.2973268080730826]"
"(512, 32, 128, 128)",12,3.3715114471863727,3.049876264202174,"[1188.8128971668368, 10.592163438547457, 7.448191081840159, 6.21620915665697, 5.310267074116261, 4.705498685337713, 4.272120863639996, 4.020702711415644, 3.792323745829525, 3.426822738571514, 3.1691003599806993, 3.049876264202174, 2.8791186568137594, 2.7587700591288056, 2.626240025743825, 2.5094347623970457, 2.3972575827263323, 2.330542450743188, 2.2381432670782044, 2.1530459662210686]","[24.485757380115743, 7.970034706349275, 13.16903612565021, 8.36365378146269, 5.198518271348914, 18.520793798018474, 13.364712685954814, 6.341567112475025, 9.338691390290553, 4.651436997919666, 5.377881006318695, 3.3715114471863727, 6.032197324597106, 5.587623026906227, 5.760055551723558, 6.7252163449112246, 8.694843272773587, 7.506552297241834, 10.159867909489845, 14.76849059669339]"
"(512, 64, 32, 64)",13,4.31741252480721,3.4758131192134645,"[1654.3669986486163, 40.836587597214454, 7.819738041418812, 6.651054957892165, 5.886066699868854, 5.399011567726613, 4.919152058296508, 4.60837128924564, 4.243799519077774, 4.034374322500652, 3.82333980648184, 3.6437054347666455, 3.4758131192134645, 3.334757327219732, 3.2462515250543413, 3.0261072197058096, 2.950020240842279, 2.8487683708214786, 2.7625699269758015, 2.7845252970651013]","[201.24284238231425, 9.692115219271912, 7.364777282792694, 6.404854273309513, 7.95848553034724, 5.7634157891176185, 5.479240524525545, 12.048426667038274, 5.973343970824261, 6.2098574249111875, 8.743389372922936, 17.115170868075623, 4.31741252480721, 14.526284217834473, 9.236959194650455, 10.959787650984161, 4.6899025586186625, 5.852651683651671, 7.05112413484223, 5.164585205973411]"
"(512, 64, 32, 128)",16,3.830913701835944,2.728779946713453,"[1197.157448363928, 10.477580052593868, 7.241460730733861, 5.909806509744864, 5.441114934773711, 4.754102153311546, 4.419949091063967, 4.141600983134715, 3.81219626069747, 3.586588488232696, 3.480098699682537, 3.223913646530915, 3.1263946205275865, 3.0110243222548014, 2.8622213644107997, 2.728779946713453, 2.672298792143595, 2.5373222814349456, 2.4705497572988917, 2.4266712086463817]","[20.865430773520956, 16.3085910057535, 7.211761352967243, 12.028594416015002, 6.483033632745548, 7.475464577577552, 4.612835290480633, 8.775860903214435, 7.027496440070016, 18.844643437132543, 14.179197408715073, 16.49655391732041, 23.22944973926155, 9.84475109528522, 6.144745636959465, 3.830913701835944, 11.177025016473264, 6.113896637546773, 5.346809898103986, 3.925067726446658]"
"(512, 64, 64, 32)",17,3.1816394937281705,2.787548066270501,"[2136.682363881186, 204.3969664698439, 9.531546920910902, 6.482306316579704, 5.58219716763198, 5.137978228828334, 4.6174373556187, 4.444621626156318, 4.103390795107723, 3.8273950561592875, 3.707310170579418, 3.437247142856845, 3.281133893678077, 3.1319540256255043, 2.9923312556892805, 2.8928040459972464, 2.787548066270501, 2.713904972098115, 2.536371551411686, 2.5697152982121576]","[752.8309481873804, 17.752944109391194, 6.143334846107328, 12.11519666593902, 15.406062914400685, 5.826437711715698, 5.850688194742008, 7.084741441570983, 13.927237345247853, 7.724998016746676, 5.673385187071197, 3.5062279238992806, 5.4587490753251675, 11.107941160396654, 8.574933178570806, 11.932828251196414, 3.1816394937281705, 9.545486372344348, 7.90375940167174, 7.0063870293753485]"
"(512, 64, 64, 64)",19,2.706679589894353,2.5575411197675373,"[1651.5994761774023, 37.41429291487554, 7.403899408715848, 6.255717880218644, 5.509316003905764, 5.0895784522350604, 4.542829584614273, 4.26071523616474, 4.037198387857726, 3.769101525058247, 3.5264503855482845, 3.2831389586673256, 3.257519391616457, 3.025936255818477, 2.944400347404784, 2.8490032843219812, 2.737897575918725, 2.639014880269325, 2.5575411197675373, 2.459870350374432]","[188.6519674184371, 9.495161903147794, 8.27804404862073, 7.544855083738055, 6.740649821806927, 9.161252294267927, 7.441722344379036, 3.585264719262415, 6.06057342217893, 4.184512999592995, 10.345979865716428, 17.016976307849493, 6.609873542980272, 4.254990830713389, 3.7017900578829708, 6.373599894192754, 3.5914438792637418, 6.442332817583668, 2.706679589894353, 3.7622012191889236]"
"(512, 64, 64, 128)",19,3.7754584672499676,2.3226836658039463,"[1193.7999010682784, 10.563116584621598, 6.870943578301301, 5.738314831487419, 4.954730385128277, 4.385302837120117, 4.167222134760487, 3.8869967750857444, 3.588252982995616, 3.3957506183606907, 3.209342286041572, 3.079279374208331, 2.919278339043141, 2.7512956770884975, 2.7279595441785687, 2.6178752489057415, 2.473993702553238, 2.425028041496754, 2.3226836658039463, 2.361042858390678]","[21.68028161963638, 9.092766878556231, 7.238552803895911, 4.307111124603116, 5.613127085627342, 6.223190502244599, 10.545287609100342, 8.605753806172585, 56.19372507990623, 5.59575148018039, 13.669914206679987, 14.28332113733097, 5.682948151413275, 5.03394433430263, 3.9170858762702165, 6.475754796242227, 6.02777894662351, 6.018208046348727, 3.7754584672499676, 9.179716173483401]"
"(512, 64, 128, 32)",10,3.5970718082116573,3.3235752826664635,"[2138.370853845034, 218.93969066042678, 10.4508564729875, 6.236086963657904, 5.137492607884846, 4.491398042921863, 4.205287892121368, 3.7988082494616373, 3.5312329382891, 3.3235752826664635, 3.092953183952045, 2.944217127202178, 2.8033201744667635, 2.7146882899656504, 2.6291801777580357, 2.557431367205814, 2.490631946795901, 2.3784576714106658, 2.2833096614876704, 2.2003420499133304]","[760.7903679049745, 24.291544077347737, 8.923727045253832, 8.72306903041139, 4.92116717416413, 7.108239942667436, 5.200479337147304, 9.106941281532755, 7.27938876346666, 3.5970718082116573, 5.2968341428406385, 6.988538459855683, 6.4011671737748745, 12.255479189814354, 21.51045271815086, 7.308729283663691, 4.998472009386335, 4.53241384515957, 6.182190408512038, 6.235062438614515]"
"(512, 64, 128, 64)",8,3.570810845920018,3.6914386437343385,"[1648.4194816788986, 38.482086001538306, 6.708580910549229, 5.487234585114306, 4.73964831934854, 4.281515510144629, 3.9125760035574504, 3.6914386437343385, 3.3460034860278967, 3.2055666083226297, 2.959741012770704, 2.865085461576373, 2.8011778904987548, 2.667147205008853, 2.5445814440546046, 2.4664085014417036, 2.3482553150602303, 2.386924354425198, 2.2497406125204282, 2.1337198655081826]","[188.54690442766463, 10.321303708212715, 15.153319757811877, 7.310739638854046, 5.572512363900944, 5.490612068954779, 3.733860074257364, 3.570810845920018, 5.079105070659092, 14.77938037989091, 9.989638824852145, 17.196768361694957, 4.771813373176419, 4.934780563626971, 4.61434819260422, 9.078953781906439, 4.263119517540445, 51.72399696038694, 3.600599532224694, 11.337482072869125]"
"(512, 64, 128, 128)",16,2.760261905436613,2.3571712284500417,"[1194.4755726251178, 10.014934351012975, 6.750971943852031, 5.602713665457716, 4.970348379853371, 4.391745647879591, 3.968788631133252, 3.6047372310777304, 3.386125524431908, 3.1810706996266753, 2.971591483204031, 2.88913873153335, 2.7251335349912935, 2.555225489760693, 2.4562344502263507, 2.3571712284500417, 2.3776141425448474, 2.1607803468411286, 2.1014252137541094, 2.0189194509736237]","[29.02276286300348, 8.801673986473862, 8.92431082044329, 9.005019830197703, 5.754867398009008, 9.813674002277608, 8.716715058501887, 6.184709398113951, 10.261034644379908, 5.010536870177911, 54.17133424719986, 3.9162801625777264, 3.3491289810258515, 4.1029731546129495, 11.970627512250628, 2.760261905436613, 4.139872322277147, 7.961287921788741, 15.979164726880132, 4.182217573632999]"
